#,What was the purpose of your trip when you used handy?,rate,Unlimited data/internet browsing,Speed of internet connection,Unlimited international calls,Unlimited local calls,Direct dial to hotel reception,Newsfeed,LUXOS City Guide,Discounted deals/tickets,Battery life,Is there any feature you would like handy to add or improve?,Adventure Junky,Culture Lover,Fashionista,Pampering Seeker,Foodie,Local Explorer,Night Owl,Other,Are you a planner or a spontaneous traveler?,Would you likely pick a hotel that has handy in the future?,Would you likely recommend handy to a friend of colleague?,survey,Start Date (UTC),Submit Date (UTC),Network ID
aef1088929ee09d086cca4002a7c5d91,Leisure,4,4,4,2,4,4,3,4,3,4,No...,,,,,Foodie,Local Explorer,,,I like to plan everything before the trip,1,7,854e73ba-559a-11e7-940a-c05627b0f912,2017-06-21 06:38:24,2017-06-21 06:41:23,ef7ce52235
84ee76a6d743f984b9e2754e05b2e85c,Business,4,5,5,4,4,2,2,3,2,4,My own phone ran out of charge when I was taking picture s of Victoria bay in the fog. I took some on the handy phone. The camera is not great compared to most phones on the market nowadays, but it didn't matter in the end because I couldn't figure out how to get them off! There were plenty of options to try, but all of them failed and I couldn't figure out why.  There isn't much online support available, it turns out.,,,,,,,Night Owl,,I just go with the flow,1,8,6bb5be6b-559a-11e7-a31a-c05627b0f912,2017-06-21 06:35:58,2017-06-21 06:41:43,3cf6fc0ba9
b195229c113e6bf81a1f79d7ae08692a,Leisure,1,1,1,1,1,1,1,1,1,1,A handset that works,,Culture Lover,,,,Local Explorer,,,I like to plan everything before the trip,0,1,818dbf94-559a-11e7-bcbd-c05627b0f912,2017-06-21 06:40:34,2017-06-21 06:41:57,2a02:c7d:3
7ab438c884c6115186fbcbfc741b4902,Leisure,2,2,2,2,2,2,2,2,2,2,Wasn't explained what it was! Discovered on the last day by accident.,,Culture Lover,Fashionista,Pampering Seeker,Foodie,Local Explorer,,,I just go with the flow,1,5,72e796d4-559a-11e7-8f73-c05627b0f912,2017-06-21 06:40:39,2017-06-21 06:42:43,b39bde4bf4
256bb88528a166e7bb4feae233faa561,Leisure,5,5,5,5,5,5,5,5,5,4,,,Culture Lover,Fashionista,,Foodie,,,,I like to plan everything before the trip,1,10,7297fbf8-559a-11e7-b93e-c05627b0f912,2017-06-21 05:54:23,2017-06-21 06:43:37,32b022fb6e
c93e39a1df67fe973aef4ac3d51a20bb,Leisure,5,5,4,5,4,5,3,3,5,3,,,,,,,Local Explorer,,,I like to plan everything before the trip,1,9,798b0c85-559a-11e7-981f-c05627b0f912,2017-06-21 06:42:48,2017-06-21 06:44:05,2001:8003:
15f63e430c6eea20ccc8360da356bdbe,Leisure,5,5,5,3,3,3,4,4,3,3,,,Culture Lover,,,,,,,I like to plan everything before the trip,1,9,7ff424e8-559a-11e7-a8c5-c05627b0f912,2017-06-21 06:42:42,2017-06-21 06:44:16,f387683471
b0240a7411107c9198d61f2ade923300,Leisure,5,5,5,4,4,5,5,5,4,5,,,Culture Lover,,,Foodie,,,,I like to plan everything before the trip,1,10,83197485-559a-11e7-8ca6-c05627b0f912,2017-06-21 06:43:32,2017-06-21 06:46:27,625d8ab4f2
6f29be6f83a7881a83b15e35c0761c77,Leisure,4,5,5,5,5,3,3,4,3,4,Better camera. Better performance (experienced lags and glitches). More space. Better security (screen lock with password).,,,,,,Local Explorer,,,I like to plan everything before the trip,1,9,715eae75-559a-11e7-a381-c05627b0f912,2017-06-21 06:39:28,2017-06-21 06:46:57,6d9af31a1a
3011dc90d09b6068f55e0e246b02cb6e,Business,4,4,4,5,5,5,5,5,5,5,Be back at waldorf,,,,,,,Night Owl,,I just go with the flow,1,10,52b23bf8-559a-11e7-968d-c05627b0f912,2017-06-21 06:46:35,2017-06-21 06:47:53,8c6e0218b8
5fc84fee5a733d28fda54f0bb1f0136e,Business,4,5,4,5,5,5,4,4,4,5,,,,,,,,,A mixture of all the above,I would like to ask for suggestions,1,9,8279ceca-559a-11e7-ab0c-c05627b0f912,2017-06-21 06:43:56,2017-06-21 06:48:21,ca043bccdd
af59395231fbcfc6cb07313e089832cb,Business,3,4,4,3,3,3,2,2,2,2,It would be great to have tethering! So i could actually use whatsapp and email, that are the apps i use the most! ,,,,,,Local Explorer,,,I would like to ask for suggestions,1,6,69022817-559a-11e7-9012-c05627b0f912,2017-06-21 06:46:46,2017-06-21 06:48:58,dce8853294
d64192b9fc360fee3fed2d570865a3e3,Leisure,4,4,4,1,1,1,1,4,1,3,,,,,,Foodie,Local Explorer,,,I just go with the flow,1,8,525b9461-559a-11e7-9ffe-c05627b0f912,2017-06-21 06:47:04,2017-06-21 06:49:15,78aae8c3a2
70b375c4e92d4540e37bb50fc22d574c,Leisure,5,3,3,3,3,4,5,5,3,4,no,,,,,,Local Explorer,Night Owl,,I like to plan everything before the trip,1,9,4ff84ae3-559a-11e7-a0a8-c05627b0f912,2017-06-21 06:46:34,2017-06-21 06:49:16,5a68803175
2f29d008653c6467f66da48bbbfb8716,Leisure,5,5,5,1,1,5,1,1,3,1,,Adventure Junky,Culture Lover,,Pampering Seeker,,Local Explorer,Night Owl,,I like to plan everything before the trip,1,10,4a96254c-559a-11e7-aaa9-c05627b0f912,2017-06-21 06:47:09,2017-06-21 06:50:28,8d65b8fb40
fd8963a7f122d6e69642fc8288464da3,Business,3,5,3,4,5,5,3,3,4,5,Taxi app, public transportation app, tourist navigation - not just a list, but complete navigation to the locations (and I don't recall having city guide - nor the direct dial to the reception, for that matter), shopping/market portal (where to buy, with prices and contacts, like Yandex.Market in Russia),,,,,,Local Explorer,,,I like to plan everything before the trip,1,7,68680b9e-559a-11e7-943c-c05627b0f912,2017-06-21 06:41:53,2017-06-21 06:50:31,7bb58102b2
4bf875c4178861be985060b7f236478b,Leisure,4,4,2,5,5,5,3,4,4,5,Processing speed / internet speed,,,,,Foodie,Local Explorer,,,I like to plan everything before the trip,1,8,63206a00-559a-11e7-a654-c05627b0f912,2017-06-21 06:46:07,2017-06-21 06:50:33,481d6edd36
088bbafc6f6822d274a7eb620fbb4024,Leisure,5,5,5,5,5,5,5,5,5,4,there was no connection in the underground, but not sure handy can do anything about that.,,Culture Lover,Fashionista,,,,,,I like to plan everything before the trip,1,10,6aa3c5e3-559a-11e7-ab51-c05627b0f912,2017-06-21 06:45:58,2017-06-21 06:50:40,0ac075ee2c
712512911af893d6dd0bca02bf3d57bb,Business,5,5,4,1,5,4,3,3,4,4,,,,,,,Local Explorer,,,I like to plan everything before the trip,1,9,46c9d6c2-559a-11e7-b3d5-c05627b0f912,2017-06-21 06:49:39,2017-06-21 06:51:12,12bf7d8266
4f79928e31142ea5fb73427992b2d55c,Leisure,5,5,5,5,5,5,5,5,5,3,,,,,Pampering Seeker,Foodie,,,,I just go with the flow,1,10,715235c2-559a-11e7-892c-c05627b0f912,2017-06-21 06:49:57,2017-06-21 06:51:36,3079c9c08d
a1c6240a45ce062a718a1f257a65ca2d,Leisure,3,4,4,3,3,3,2,2,1,2,Multi lingual,,Culture Lover,,,Foodie,,,,I just go with the flow,1,8,455c70e3-559a-11e7-9d63-c05627b0f912,2017-06-21 06:47:10,2017-06-21 06:51:38,8a45d69962
a5451b45126f81a9bb699f70b0e1bd7b,Business,1,2,1,1,1,1,1,2,1,1,battery was flat when I checked in, the features are too complicated. Unable to operate after a few tries. Hence, completely useless to us.  ,Adventure Junky,Culture Lover,,Pampering Seeker,,,,Shopping,I would like to ask for suggestions,0,3,6b0640fa-559a-11e7-92e6-c05627b0f912,2017-06-21 06:48:31,2017-06-21 06:52:28,c88ed94289
e5eb744f503a9e8b8fb996d71bcdc09a,Leisure,5,3,4,5,5,3,3,5,3,4,,,Culture Lover,,,,,,,I like to plan everything before the trip,1,10,5f9571a1-559a-11e7-8345-c05627b0f912,2017-06-21 06:51:37,2017-06-21 06:53:28,4908cd2f7a
7cb858869dd068a4b2fd7aae4d657ff9,Leisure,5,5,4,4,4,4,3,3,3,3,,,Culture Lover,Fashionista,,,,,,I like to plan everything before the trip,1,8,535fed73-559a-11e7-af45-c05627b0f912,2017-06-21 06:53:31,2017-06-21 06:54:32,089a13f76c
8b14911a4c002f2a388b037fc0690307,Leisure,3,5,4,2,2,1,1,1,1,4,the disocunt coupons interface seems complicated. I didnt know i could dial reception with it. Google maps came in very handy. Your form should have an option stating "Did not use the feature" since many features I did not use, and therefore I cannot grade them.,,,,,,,,business,I like to plan everything before the trip,1,7,6d5b7e6b-559a-11e7-9bdc-c05627b0f912,2017-06-21 04:25:26,2017-06-21 06:55:11,b1cbd71eb6
47f159959228c912973e156a7bab0c64,Leisure,4,5,4,5,5,5,5,5,4,5,,,,,,,Local Explorer,,,I just go with the flow,1,10,6cd6f854-559a-11e7-b2d8-c05627b0f912,2017-06-21 06:54:09,2017-06-21 06:55:23,65742236f6
dfb5c36cdef946660158969e3221e8a7,Business,5,4,4,5,5,5,4,4,3,4,,,,,,,Local Explorer,,,I just go with the flow,1,10,839f5978-559a-11e7-bd5f-c05627b0f912,2017-06-21 06:52:54,2017-06-21 06:55:59,62ef84fd1c
330c4e454a2d0a4b2eb4515dab74074d,Leisure,5,5,5,5,5,5,5,5,5,5,Not that I think od,Adventure Junky,Culture Lover,Fashionista,,Foodie,Local Explorer,,,I like to plan everything before the trip,1,10,84edab0f-559a-11e7-9792-c05627b0f912,2017-06-21 06:54:35,2017-06-21 06:56:56,2001:569:7
c3acde5c42bb9de5b45b96ceaea61799,Business,5,5,5,5,5,5,5,5,5,5,,,,,,,,,Cabin crew,I like to plan everything before the trip,1,10,5300c96e-559a-11e7-9fa7-c05627b0f912,2017-06-21 06:56:08,2017-06-21 06:57:33,7ec060e1d3
38c6bbffa6f722ec27761a4904201909,Business,4,5,4,3,2,4,4,5,5,4,,Adventure Junky,,,,Foodie,,,,I would like to ask for suggestions,1,9,7c06299c-559a-11e7-8751-c05627b0f912,2017-06-21 06:56:50,2017-06-21 06:58:01,7d61dfb47f
3f04468fea26763821706a855c82eef2,Leisure,5,5,4,5,5,5,4,5,5,4,A very useful addition to the service provided by the hotel although calling other mobile numbers would be very useful ,,,,Pampering Seeker,Foodie,Local Explorer,,,I like to plan everything before the trip,1,10,49ce6fb8-559a-11e7-b109-c05627b0f912,2017-06-21 06:55:22,2017-06-21 06:58:56,07dfb9a156
7611b80d9056406c82cc94d890e2c5f5,Business,5,5,5,5,5,5,5,5,5,4,,,,,,Foodie,,,,I like to plan everything before the trip,1,10,4fc4ff35-559a-11e7-a79c-c05627b0f912,2017-06-21 06:57:12,2017-06-21 06:59:00,15ab7cfaf6
0e4f9d833480f62e5939762a5961a0bb,Leisure,5,5,4,5,5,5,5,5,5,5,Calls to the U.K. ,,Culture Lover,,,Foodie,Local Explorer,Night Owl,,I just go with the flow,1,10,7dfd8a4f-559a-11e7-9694-c05627b0f912,2017-06-21 06:57:49,2017-06-21 06:59:44,7b11a2af90
477f087eb996274856499999bd8b45eb,Leisure,5,5,4,1,5,5,4,4,5,5,None, really,,,,,,Local Explorer,,,I like to plan everything before the trip,1,10,6c7e614c-559a-11e7-bec0-c05627b0f912,2017-06-21 06:56:48,2017-06-21 06:59:47,d8119438ca
a3ab7f755d2c3079e15328e469f841fb,Business,4,4,5,4,5,5,3,4,2,4,I prefer less advertisements. The guide to fancrionality should be easy.,,,,,Foodie,,,,I would like to ask for suggestions,1,9,84788247-559a-11e7-992c-c05627b0f912,2017-06-21 06:50:18,2017-06-21 06:59:59,cdc774fb75
511d32513d88111309305c163e1dcab6,Leisure,4,5,5,4,3,4,5,5,4,5,,,,,,,Local Explorer,,,I just go with the flow,1,8,7e8a5ff8-559a-11e7-a3e7-c05627b0f912,2017-06-21 06:58:28,2017-06-21 07:00:02,a639ed0f43
51a20d581fe61d175910a220e982cd3e,Leisure,1,3,3,5,5,3,1,1,1,2,I could not get the keypad to come up so was unable to make any calls,,,,,,Local Explorer,,,I like to plan everything before the trip,1,5,529b0d5c-559a-11e7-8ee2-c05627b0f912,2017-06-21 06:56:59,2017-06-21 07:00:04,b775bb761b
ac53d7462424187966ec41400422ba13,Leisure,5,5,5,5,5,5,5,3,5,5,,,Culture Lover,,,Foodie,,,,I like to plan everything before the trip,1,10,7a301be8-559a-11e7-b496-c05627b0f912,2017-06-21 06:58:22,2017-06-21 07:00:18,8b658786b6
bf778905bbff6963bd2656c1f3a17102,Business,5,5,4,4,4,2,1,1,2,4,Having Skype and Whatsapp pre-installed,,,,,Foodie,,,,I would like to ask for suggestions,1,9,75696bfa-559a-11e7-a4da-c05627b0f912,2017-06-21 06:59:49,2017-06-21 07:01:54,5734e3e31e
ce7fa66f38b409b239d7aad7627f4370,Leisure,5,5,4,2,3,2,4,4,4,5,Would be good to be able to choose your own default screen such as google maps,,Culture Lover,,,Foodie,,,,I like to plan everything before the trip,1,10,451a6ca6-559a-11e7-9848-c05627b0f912,2017-06-21 07:00:13,2017-06-21 07:02:15,2a02:c7f:d
5d9d20184eb67810b122f771c2791e20,Leisure,4,4,4,4,4,1,4,1,1,3,Make it smaller and lighter weight.  It seemed bulky to carry in my purse,,Culture Lover,,,Foodie,Local Explorer,,,I like to plan everything before the trip,1,9,56397017-559a-11e7-af0a-c05627b0f912,2017-06-21 06:58:42,2017-06-21 07:02:21,2602:304:b
3497da79e87eb8881ca5ee80b3d26205,Leisure,4,4,4,3,3,4,4,5,4,4,,,Culture Lover,,Pampering Seeker,,Local Explorer,,,I like to plan everything before the trip,1,7,78da01c7-559a-11e7-8412-c05627b0f912,2017-06-21 06:59:27,2017-06-21 07:02:33,daa8a997cd
e8de5fbe52511e2db3559c0b88329dc0,Leisure,5,4,4,4,4,4,4,5,3,4,None,,Culture Lover,,,,Local Explorer,,,I like to plan everything before the trip,1,9,445741d7-559a-11e7-87ac-c05627b0f912,2017-06-21 07:01:10,2017-06-21 07:02:36,4c960b1665
57b0f5703bd509992bfd1bf000a4410c,Leisure,5,5,5,5,5,5,5,5,4,5,,,Culture Lover,,,Foodie,Local Explorer,,,I like to plan everything before the trip,1,10,6dbce830-559a-11e7-9d4c-c05627b0f912,2017-06-21 07:00:49,2017-06-21 07:02:41,a63eabc96c
2c2fecb23a8b0bc80ff505e440e54f7f,Leisure,5,5,5,1,5,5,5,5,5,5,,Adventure Junky,,,,Foodie,Local Explorer,,,I just go with the flow,1,10,83afe3cf-559a-11e7-b34f-c05627b0f912,2017-06-21 07:01:08,2017-06-21 07:03:09,7072ec75d9
fc8b20e1202ca58ae652e8bad96bd9e1,Leisure,5,5,4,5,5,5,4,4,4,5,,,Culture Lover,,,,Local Explorer,,,I would like to ask for suggestions,1,10,7024f9e8-559a-11e7-9974-c05627b0f912,2017-06-21 07:00:34,2017-06-21 07:03:51,2601:807:4
1776b7217a105d89ac39b6e10703b19c,Leisure,5,5,5,3,3,1,2,3,1,4,,,Culture Lover,,,Foodie,Local Explorer,,,I like to plan everything before the trip,1,8,863531ba-559a-11e7-8244-c05627b0f912,2017-06-21 07:02:04,2017-06-21 07:04:24,2a02:c7d:3
8cc52a4ddd9a66b4bfdae9cc34c29456,Leisure,3,3,2,3,3,3,3,3,2,2,Act as hotspot to my smartphone,,,,,Foodie,,,,I just go with the flow,1,5,5c2167eb-559a-11e7-a9ff-c05627b0f912,2017-06-21 07:01:28,2017-06-21 07:04:32,8f0f603537
66e6b642e0b3a276b44fce8ab93cd4dd,Leisure,3,3,3,4,3,3,3,2,3,3,,,Culture Lover,,,,,,,I just go with the flow,0,2,68f6a914-559a-11e7-95b8-c05627b0f912,2017-06-21 07:01:16,2017-06-21 07:04:44,2a02:a03f:
8d022d0ca420d7eea5414fdd881cd614,Leisure,5,5,5,3,3,3,3,5,3,5,,,,,,,Local Explorer,,,I like to plan everything before the trip,1,10,78b95dae-559a-11e7-81b8-c05627b0f912,2017-06-21 07:02:43,2017-06-21 07:05:07,427cb426d3
94b788c58d405ce61331c47f1b422df0,Leisure,4,3,5,3,3,5,3,3,3,4,,,Culture Lover,,,Foodie,Local Explorer,,,I like to plan everything before the trip,1,7,6eb756a8-559a-11e7-9023-c05627b0f912,2017-06-21 06:59:42,2017-06-21 07:05:13,6fe7448213
91d7a5e448f972dea8241397abe23fb7,Leisure,4,5,4,3,3,3,3,3,3,3,,,,,,Foodie,,Night Owl,,I like to plan everything before the trip,1,8,4b883635-559a-11e7-baa0-c05627b0f912,2017-06-21 07:04:28,2017-06-21 07:05:46,491c15a5ab
958151a9d5a16e219283496dd0d54869,Leisure,5,5,5,4,4,5,4,4,4,4,,,,Fashionista,,Foodie,,,,I like to plan everything before the trip,1,10,66e63400-559a-11e7-9bd1-c05627b0f912,2017-06-21 07:03:30,2017-06-21 07:05:49,e95f8aeebb
95803d2dbbc3fca21800d4c3dfe6f943,Leisure,5,5,5,5,5,5,5,5,5,5,,,,,,,Local Explorer,,,I just go with the flow,1,10,5bd15778-559a-11e7-b769-c05627b0f912,2017-06-21 07:05:32,2017-06-21 07:06:27,2405:9800:
f1fecdfefcb37dfe6f2dac0fca09238c,Business,4,4,4,5,5,1,2,3,3,4,Extension of stay should be possible also in handy as all data need reenter ,,Culture Lover,,Pampering Seeker,,Local Explorer,,,I like to plan everything before the trip,1,9,8241a430-559a-11e7-a34c-c05627b0f912,2017-06-21 07:04:14,2017-06-21 07:07:08,3a84d121d3
a436bf8fcb4273ff1fe4669fcced392e,Leisure,5,5,5,5,5,5,5,5,5,4,It is perfect,,Culture Lover,,,,,,,I like to plan everything before the trip,1,10,4d883c61-559a-11e7-8f20-c05627b0f912,2017-06-21 07:05:18,2017-06-21 07:07:15,79af4b58c5
24e2bea1f9a64b3694a1f2f9a620ae02,Business,5,5,5,5,5,5,5,5,5,5,Non,,Culture Lover,,,Foodie,Local Explorer,,,I like to plan everything before the trip,1,10,46bbf55c-559a-11e7-9938-c05627b0f912,2017-06-21 07:04:52,2017-06-21 07:07:39,ea2043d31e
a01ed207675af50a9a6bb1574943a7b8,Leisure,5,4,4,5,5,5,5,4,4,5,No,,,,,Foodie,Local Explorer,,,I would like to ask for suggestions,1,9,44525478-559a-11e7-a3fe-c05627b0f912,2017-06-21 07:04:36,2017-06-21 07:07:42,2b62e48183
c71fd7e85d31e85312012f15553bd5d6,Leisure,5,5,5,5,5,4,2,4,4,5,NA,,,,Pampering Seeker,Foodie,Local Explorer,,,I like to plan everything before the trip,1,9,6af0905e-559a-11e7-918d-c05627b0f912,2017-06-21 07:05:27,2017-06-21 07:07:56,74bd83c7b9
c8c0c4c38cbbc758337e67cf199d2c4c,Leisure,5,2,3,3,3,4,5,4,3,4,,Adventure Junky,,,,Foodie,,,,I like to plan everything before the trip,1,8,79515305-559a-11e7-845b-c05627b0f912,2017-06-21 07:06:09,2017-06-21 07:08:00,165390ff15
e3c309b9074d79681a32766f087de00c,Leisure,4,4,4,1,1,1,1,1,1,3,,,,,,,Local Explorer,,,I like to plan everything before the trip,1,7,46912305-559a-11e7-b6ad-c05627b0f912,2017-06-21 07:06:56,2017-06-21 07:08:36,29ca9b11a7
be55cbd7eb0031e5d7219d79458809b1,Leisure,5,5,4,1,1,4,1,1,1,1,,,,,,,,Night Owl,,I would like to ask for suggestions,1,8,5f4a95e1-559a-11e7-ac7a-c05627b0f912,2017-06-21 07:07:20,2017-06-21 07:09:18,6654459b97
6601815d44e4e89c903ef24014d3b781,Business,4,5,5,3,3,1,1,2,3,4,Liked the handset and service. Would have happily purchased a generic version of the phone to take home (obviously without the handy service) if you'd offerred it at the time. ,,,,,,Local Explorer,,,I would like to ask for suggestions,1,9,667bad91-559a-11e7-8e3f-c05627b0f912,2017-06-21 07:06:02,2017-06-21 07:09:20,3c032c21ce
a34fb82821cd14d113d2a36236f4fcce,Business,5,5,5,1,5,5,5,5,5,5,Serves my needs,,,,,,,,Independent conservative type of traveler,I like to plan everything before the trip,0,10,5f54f21c-559a-11e7-8bb1-c05627b0f912,2017-06-21 07:04:48,2017-06-21 07:10:41,13f4cc43f0
8b406e214e52b6aa6f35053b959758f7,Leisure,2,2,2,2,2,2,2,2,2,2,,,,,,,Local Explorer,Night Owl,,I just go with the flow,0,2,70665f82-559a-11e7-b1bd-c05627b0f912,2017-06-21 07:08:27,2017-06-21 07:10:41,06bd3fb8ee
8b9df4db5c301686304cd6e67b406f35,Leisure,5,5,5,5,5,5,5,5,5,5,SO GREAT !,,Culture Lover,Fashionista,,Foodie,Local Explorer,,,I like to plan everything before the trip,1,10,79bd8b63-559a-11e7-8f3d-c05627b0f912,2017-06-21 07:09:19,2017-06-21 07:11:14,6c341b5b35
737f5789fe171b8f9b8481ff8f7548e8,Leisure,4,5,4,5,5,5,3,3,3,1,,,,,,Foodie,,,,I like to plan everything before the trip,1,10,599acc5c-559a-11e7-bbb0-c05627b0f912,2017-06-21 07:07:46,2017-06-21 07:11:18,480db53f25
ab94844d3c40243996ebb102c608ff25,Business,4,3,3,1,1,3,1,1,1,1,,,,,,Foodie,,,,I like to plan everything before the trip,1,8,7ddb6c99-559a-11e7-8d60-c05627b0f912,2017-06-21 07:02:18,2017-06-21 07:12:06,d7e1cdcddb
0c8abd8c89622e002be1018f584b82b1,Leisure,5,5,5,3,5,3,5,5,3,5,No, It's very very good.,Adventure Junky,Culture Lover,,,Foodie,Local Explorer,,,I like to plan everything before the trip,1,10,67451d59-559a-11e7-882e-c05627b0f912,2017-06-21 07:11:05,2017-06-21 07:13:16,56b35df385
a728ab3b1988ea9228bf73b6e21d1a70,Leisure,5,5,4,4,4,4,4,4,4,4,,,,,,,Local Explorer,,,I would like to ask for suggestions,1,8,4bcdaf35-559a-11e7-a635-c05627b0f912,2017-06-21 07:13:21,2017-06-21 07:14:30,c3899f198a
044653f21e768f7bf8181e5fa93a1d7c,Leisure,4,4,3,5,5,5,3,3,3,4,,Adventure Junky,,Fashionista,Pampering Seeker,Foodie,Local Explorer,,,I like to plan everything before the trip,1,10,44b7176e-559a-11e7-b54a-c05627b0f912,2017-06-21 07:11:54,2017-06-21 07:14:32,230caa9282
b1d542b76d984ef423c96da4af2a6092,Leisure,4,5,5,5,5,5,5,5,4,3,A user manual would have been helpful as I am not familiar with android phones,,Culture Lover,,,Foodie,Local Explorer,,,I like to plan everything before the trip,1,10,8538afbd-559a-11e7-8c74-c05627b0f912,2017-06-21 07:13:01,2017-06-21 07:14:48,2001:8003:
6123a2148f808349df7acf6cc9726459,Leisure,5,5,4,4,4,5,5,4,5,3,No,,Culture Lover,,,,,,,I like to plan everything before the trip,1,10,4d596be3-559a-11e7-906a-c05627b0f912,2017-06-21 07:14:05,2017-06-21 07:15:36,28abcce194
04738428f0c50ba7ab9a255c7d7b2686,Business,5,5,5,5,5,5,5,5,5,5,,,Culture Lover,,,Foodie,Local Explorer,Night Owl,,I just go with the flow,1,10,610c042e-559a-11e7-bb87-c05627b0f912,2017-06-21 07:14:44,2017-06-21 07:16:29,b28e562d53
1904e49139f4b5125c6677be8dd12057,Leisure,5,5,5,3,5,5,4,4,2,1,Battery lifr,Adventure Junky,Culture Lover,Fashionista,,Foodie,Local Explorer,Night Owl,,I just go with the flow,1,10,64705399-559a-11e7-a14b-c05627b0f912,2017-06-21 07:15:30,2017-06-21 07:16:42,794260cace
e341f6aaf33f8e80e533ba293cc206de,Leisure,4,5,4,5,4,4,4,4,4,4,,,Culture Lover,,,,Local Explorer,,,I like to plan everything before the trip,1,10,73fed066-559a-11e7-94d0-c05627b0f912,2017-06-21 07:14:55,2017-06-21 07:16:50,e6b4ff2218
40939ea2d890e94a933f142e943f83a7,Leisure,3,3,3,4,4,4,3,3,3,4,,Adventure Junky,Culture Lover,Fashionista,,Foodie,Local Explorer,,,I like to plan everything before the trip,1,6,4fd53778-559a-11e7-a8f3-c05627b0f912,2017-06-21 07:15:47,2017-06-21 07:16:58,e1adbf6bc9
755acaa4126ca7aa7e36204c6745872f,Leisure,5,5,4,4,4,4,4,5,4,3,Nothing,,,,,Foodie,Local Explorer,Night Owl,,I like to plan everything before the trip,1,10,749178ee-559a-11e7-8b33-c05627b0f912,2017-06-21 07:15:24,2017-06-21 07:17:30,64f4784cb4
93621606752d1c155a739e5d68dfa815,Business,1,1,3,3,3,3,3,3,3,3,Throw it away! ,Adventure Junky,Culture Lover,,Pampering Seeker,,,,,I like to plan everything before the trip,0,1,6c1a2ab0-559a-11e7-965a-c05627b0f912,2017-06-21 07:15:38,2017-06-21 07:17:36,13d3e8797a
d1cb3bb75b116be2c47f54af7248f9d0,Business,3,5,4,3,3,3,1,3,3,3,Inbound calls. Having number with extension is annoying for who calls. Complicated to give and explain to people.

Work with telco, get a pool of numbers and manage them. When customer activates assign number, then wueh customer deactivates, store the number in ageing pool. Reassign after a couple of days or weeks.,,,,,,Local Explorer,,,I just go with the flow,1,8,7cddf138-559a-11e7-9c9c-c05627b0f912,2017-06-21 07:14:13,2017-06-21 07:17:38,8669a08307
d52523cf9dd272d557b9d7bdfafbe3b3,Business,4,4,4,4,5,4,3,4,3,3,Not at the moment. ,,,,Pampering Seeker,Foodie,Local Explorer,Night Owl,,I like to plan everything before the trip,1,8,62f94923-559a-11e7-86c0-c05627b0f912,2017-06-21 07:15:51,2017-06-21 07:18:16,6df930bae1
3e930d83bb7cc97f49312c6d2db94603,Leisure,5,5,5,5,5,5,5,5,5,5,,,Culture Lover,,,Foodie,Local Explorer,,,I like to plan everything before the trip,1,10,87723623-559a-11e7-ba73-c05627b0f912,2017-06-21 07:16:08,2017-06-21 07:18:16,93e8380ad9
bc0ed730d01935a7dac60959035421a4,Leisure,4,5,5,5,5,5,3,3,1,4,Na,,Culture Lover,,,,Local Explorer,Night Owl,,I like to plan everything before the trip,1,8,7d5b422b-559a-11e7-9967-c05627b0f912,2017-06-21 07:17:12,2017-06-21 07:18:31,2a02:c7d:c
c32902f8639116fe2b14b4accdd4fdd7,Business,3,2,3,1,1,5,1,4,1,1,,,,,,,,,Traveler ,I would like to ask for suggestions,1,4,754c556b-559a-11e7-b5f2-c05627b0f912,2017-06-21 07:15:46,2017-06-21 07:18:40,2e3bbe0ccf
a5fe9d0eed9f08f2d103f75ff62e602f,Business,4,5,4,3,5,5,3,3,3,4,,Adventure Junky,,,,,Local Explorer,,,I like to plan everything before the trip,1,10,45d0664f-559a-11e7-b54a-c05627b0f912,2017-06-21 07:16:37,2017-06-21 07:19:05,2601:646:8
35a46fe3d8885d5c992fdbf987450822,Leisure,4,3,4,4,4,2,3,4,4,3,,,Culture Lover,Fashionista,,Foodie,Local Explorer,,,I just go with the flow,1,7,72621d57-559a-11e7-b636-c05627b0f912,2017-06-21 07:16:26,2017-06-21 07:19:19,5cb1f78290
c58251b45b4eaa6c14f324bdbc854038,Business,5,5,4,1,1,1,4,4,4,4,,,Culture Lover,,,Foodie,,,,I would like to ask for suggestions,1,10,76e2e5d9-559a-11e7-a455-c05627b0f912,2017-06-21 07:18:30,2017-06-21 07:19:43,fc117ca711
